"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pair_id","Input.poem1","Input.poem2","Input.poem1_dataset","Input.poem2_dataset","Input.question1","Input.question1_id","Input.question2","Input.question2_id","Input.question3","Input.question3_id","Input.question4","Input.question4_id","Input.question5","Input.question5_id","Answer.taskAnswers","Approve","Reject"
"31HLTCK4BLVDFVV6AAF3R7RC0WYGVS","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:14 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:14 PST 2020","","","3TGOYF991XMZUI5UFRZHNKM7RHRUUI","AHK0SXP6XD1ST","Submitted","Sun Dec 13 09:24:57 PST 2020","Sun Dec 13 09:29:32 PST 2020","Sat Dec 19 09:29:32 PST 2020","","","","275","0% (0/0)","0% (0/0)","0% (0/0)","aad1974c-bb1f-43e6-a910-19b1becab1f8","about thee , enemies and revellers !<br>but thou wilt hear , and look , and wait for none<br>but him ; and on thy loom thou weavest always<br>and then unweavest the thread of thy true love ,<br>penelope .","thy deed is a lovely loss best ere sickly and home ,<br>mankind virtue young smile upon such a wild<br>in gods to a noble grace ;<br>ye have , left earth more more than the heart of strangely","gutenberg","lstm","Which poem is more readable?","readable-poem","Which poem moves you emotionally more?","moved-poem","Which poem looks more like a real poem?","real-poem","Which poem is more grammatical?","grammatical-poem","Which poem is more melodious?","melodious-poem","[{""grammatical-poem"":{""1"":true,""2"":false},""melodious-poem"":{""1"":true,""2"":false},""moved-poem"":{""1"":true,""2"":false},""readable-poem"":{""1"":true,""2"":false},""real-poem"":{""1"":true,""2"":false}}]"
"39AYGO6AFFKYAXXRW6KQ5ZKAKFT6NZ","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:12 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:12 PST 2020","","","3OS4RQUCR9FVF1ZYKBNNWUTGS96FBO","A1QMKWVBRAUCT","Submitted","Sun Dec 13 09:25:38 PST 2020","Sun Dec 13 09:25:49 PST 2020","Sat Dec 19 09:25:49 PST 2020","","","","11","100% (3/3)","100% (3/3)","0% (0/0)","be1ebe71-17c3-4964-bffc-952d70817700","we feel the spirit of a young man <br>has a home of beauty to me , <br>a little while and yet he is a child . <br>the way is low and the sea","the loss , if loss there be , is mine ,<br>and yet not mine if understood ;<br>for one shall grasp and one resign ,<br>one drink life 's rue , and one its wine ,<br>and god shall make the balance good .","ngram","gutenberg","Which poem is more intense?","intense-poem","Which poem has better rhyming?","rhyming-poem","Which poem looks more like a real poem?","real-poem","Which poem is more melodious?","melodious-poem","Which poem is more coherent?","coherent-poem","[{""coherent-poem"":{""1"":true,""2"":false},""intense-poem"":{""1"":true,""2"":false},""melodious-poem"":{""1"":true,""2"":false},""real-poem"":{""1"":true,""2"":false},""rhyming-poem"":{""1"":true,""2"":false}}]"
"36JW4WBR06K2JU4RU1SHUL0RR2NHF4","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:21 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:21 PST 2020","","","3PM8NZGV8YGZJTS83NQZXQOMIE5QX4","A2J9KYBSBLA4BH","Submitted","Sun Dec 13 09:30:15 PST 2020","Sun Dec 13 09:33:04 PST 2020","Sat Dec 19 09:33:04 PST 2020","","","","169","0% (0/0)","0% (0/0)","0% (0/0)","eb498b4d-72f2-4708-a9bc-5d79c1741dcb","not ev'ry; but so much as he will say<br>was always as it was upon my breast<br>and to this day, shall put his crown on last<br>if he had changed his summer, grown away","then i hearkened , oh ! so early , my beloved , my beloved ,<br>to that murmur from the woodland of the dove , my dear , the dove ;<br>when the nightingale came after , “ give us fame to sweeten duty ! ”<br>when the wren sang , “ give us beauty ! ”<br>she made answer , “ give us love ! ”","deepspeare","gutenberg","Which poem is more readable?","readable-poem","Which poem looks more like a real poem?","real-poem","Which poem do you like more?","liking-poem","Which poem moves you emotionally more?","moved-poem","Which poem is more melodious?","melodious-poem","[{""liking-poem"":{""1"":false,""2"":true},""melodious-poem"":{""1"":false,""2"":true},""moved-poem"":{""1"":true,""2"":false},""readable-poem"":{""1"":true,""2"":false},""real-poem"":{""1"":false,""2"":true}}]"
"3ABAOCJ4R84L2XVBZEJOYPC1FQVMQC","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:16 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:16 PST 2020","","","3NG53N1RLVJO4GQLV2ZIHMHJM98P82","A3728C36S28ER2","Submitted","Sun Dec 13 09:27:02 PST 2020","Sun Dec 13 09:27:33 PST 2020","Sat Dec 19 09:27:33 PST 2020","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","9ec68e3c-87df-4c58-abe9-d8c989ef011d","and like the pangs which yet cannot retain<br>a god; but and put gently back again<br>let me much only may i say; but i<br>is it to me not, by a moment, die","she sang , and the song trembled down to my breast ,—<br>( it was sweet , so sweet the singing . )<br>as a dove just out of its fledgling nest ,<br>and , putting its wings to the first sweet test ,<br>flutters homeward so wearily winging .","deepspeare","gutenberg","Which poem moves you emotionally more?","moved-poem","Which poem is more intense?","intense-poem","Which poem do you like more?","liking-poem","Which poem is more melodious?","melodious-poem","Which poem is more grammatical?","grammatical-poem","[{""grammatical-poem"":{""1"":true,""2"":false},""intense-poem"":{""1"":false,""2"":true},""liking-poem"":{""1"":true,""2"":false},""melodious-poem"":{""1"":false,""2"":true},""moved-poem"":{""1"":true,""2"":false}}]"
"324N5FAHSXBIHHRP010IPZJ57DFKVZ","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:36 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:36 PST 2020","","","3SB4CE2TJVV7WDLRERTD7Q9HEWOAXM","A1CKPHJ229URZM","Submitted","Sun Dec 13 09:38:11 PST 2020","Sun Dec 13 09:50:35 PST 2020","Sat Dec 19 09:50:35 PST 2020","","","","744","0% (0/0)","0% (0/0)","0% (0/0)","c22a9085-a544-4afe-8e7a-ede58afff091","of flowers, flowers, roses. flowers are,<br>indeed. i wonder what he is on room,<br>on sofa? is that fellow sleeping far,<br>or eating something other than dessert?<br>perhaps, beneath the evening skies of ice,<br>he watches us. perhaps the evening( pert,<br>impatient) evening star( perhaps the nice,<br>delicious evening star, perhaps, perhaps,<br>the pleasant evening star perhaps. he taps.","that nightee teem he come chop , chop ,<br>one young man walkee , no can stop ,<br>colo makee ; icee makee ;<br>he got flag ; chop b'long welly culio , see —<br>topside galah !","true_poetry","gutenberg","Which poem is more comprehensible?","comprehensible-poem","Which poem moves you emotionally more?","moved-poem","Which poem do you like more?","liking-poem","Which poem is more intense?","intense-poem","Which poem is more grammatical?","grammatical-poem","[{""comprehensible-poem"":{""1"":true,""2"":false},""grammatical-poem"":{""1"":false,""2"":true},""intense-poem"":{""1"":false,""2"":true},""liking-poem"":{""1"":false,""2"":true},""moved-poem"":{""1"":true,""2"":false}}]"
"3KWGG5KP6J2H8WLSUWITEKNKBBUMC7","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:12 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:12 PST 2020","","","3QUO65DNQUO4HDLXJ5N8OEUI9V4UO6","A1QMKWVBRAUCT","Submitted","Sun Dec 13 09:27:38 PST 2020","Sun Dec 13 09:28:29 PST 2020","Sat Dec 19 09:28:29 PST 2020","","","","51","100% (3/3)","100% (3/3)","0% (0/0)","3ffb6118-503b-476e-a060-0ddb6af82824","do n't desire the churchyard friends ?<br>here i am destruction ;<br>my love breath and face for the truth if truth cheered the dead ;<br>and when go softly gently , and it disdain ,<br>as she early comes me in — then the loyal the","the castle of our desire vultures we should defend <br>and blot the modest el vines with fraternal rage <br>causing our poor hearts with loud prayer and fine <br>now the poor, in watery lustre daine <br>and the poor india, shicke by a waste of","lstm","gpt2","Which poem is more intense?","intense-poem","Which poem is more grammatical?","grammatical-poem","Which poem looks more like a real poem?","real-poem","Which poem is more comprehensible?","comprehensible-poem","Which poem is more readable?","readable-poem","[{""comprehensible-poem"":{""1"":true,""2"":false},""grammatical-poem"":{""1"":true,""2"":false},""intense-poem"":{""1"":true,""2"":false},""readable-poem"":{""1"":true,""2"":false},""real-poem"":{""1"":true,""2"":false}}]"
"3D3B8GE892RLV1B2AS0UTYG7AV29P9","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:15 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:15 PST 2020","","","30IQTZXKAK6BV0N9MPWKIKX45A4X0A","A3VLTC2Z0NPV7J","Submitted","Sun Dec 13 09:24:45 PST 2020","Sun Dec 13 09:25:01 PST 2020","Sat Dec 19 09:25:01 PST 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","9a8eb02b-e54c-4f71-bc8c-c5f8a6186324","the castle of our desire vultures we must be proud <br>we saw once at the inn of time our joyous thought <br>we transformed it to an hour of shame <br>and tired men mock it, with the victor's right <br>we found it in the tables, not working wrong","the thick lights passing up up by the ground <br>it is not where i am there , where tis night <br>they reels in death and friendly light <br>to hide from me to burst away , outright","gpt2","jhamtani","Which poem is more comprehensible?","comprehensible-poem","Which poem do you like more?","liking-poem","Which poem is more grammatical?","grammatical-poem","Which poem moves you emotionally more?","moved-poem","Which poem is more readable?","readable-poem","[{""comprehensible-poem"":{""1"":true,""2"":false},""grammatical-poem"":{""1"":false,""2"":true},""liking-poem"":{""1"":false,""2"":true},""moved-poem"":{""1"":true,""2"":false},""readable-poem"":{""1"":true,""2"":false}}]"
"338431Z1FLF9E1VNP9N1VJBB6CCORU","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:16 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:16 PST 2020","","","3V26SBZTBDEX2GTER1XXL4G1VHLZZ1","AHK0SXP6XD1ST","Submitted","Sun Dec 13 09:24:45 PST 2020","Sun Dec 13 09:27:55 PST 2020","Sat Dec 19 09:27:55 PST 2020","","","","190","0% (0/0)","0% (0/0)","0% (0/0)","e6b20904-3f32-498b-9eee-f4685f6fcbf8","we shall laugh once more as we used to do , and dance in the old-time way ,<br>for this is the pledge they have made to us who serve in the war to-day ;<br>and the joys of home that we treasure so are the joys that their lives<br>defend ,<br>and they shall give us our christmas time as soon as the war shall end .","besides , what vexed us worse , we knew ,<br>they have no need of such as you<br>in the place where you were going :<br>this world has angels all too few ,<br>and heaven is overflowing !","gutenberg","gutenberg","Which poem is more grammatical?","grammatical-poem","Which poem is more readable?","readable-poem","Which poem is more melodious?","melodious-poem","Which poem has better rhyming?","rhyming-poem","Which poem moves you emotionally more?","moved-poem","[{""grammatical-poem"":{""1"":false,""2"":true},""melodious-poem"":{""1"":false,""2"":true},""moved-poem"":{""1"":false,""2"":true},""readable-poem"":{""1"":true,""2"":false},""rhyming-poem"":{""1"":false,""2"":true}}]"
"39HYCOOPKOLRDOR6USD4YQ52WB6MD7","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:12 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:12 PST 2020","","","34Q075JO1XD35Z2GFWBDNBT30VQ01M","AT9UG11XAEDZL","Submitted","Sun Dec 13 09:24:50 PST 2020","Sun Dec 13 09:25:10 PST 2020","Sat Dec 19 09:25:10 PST 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","0f405f84-1bf1-4003-93f5-3092dcbda050","i wonder if we cry , <br>“ oh , no ! ” the lark replied , <br>“ then , then , let me go home ! <br>thy little child ,","my ear is full of summer sounds ,<br>of summer sights my languid eye ;<br>beyond the dusty village bounds<br>i loiter in my daily rounds ,<br>and in the noon-time shadows lie .","ngram","gutenberg","Which poem looks more like a real poem?","real-poem","Which poem is more grammatical?","grammatical-poem","Which poem is more readable?","readable-poem","Which poem do you like more?","liking-poem","Which poem is more intense?","intense-poem","[{""grammatical-poem"":{""1"":true,""2"":false},""intense-poem"":{""1"":true,""2"":false},""liking-poem"":{""1"":true,""2"":false},""readable-poem"":{""1"":false,""2"":true},""real-poem"":{""1"":false,""2"":true}}]"
"3OND0WXMHWFADG4VZQ8BC3FRF18EHJ","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:14 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:14 PST 2020","","","3G5F9DBFOPXU2BOAKI2N0RZ0BGYHVT","AT9UG11XAEDZL","Submitted","Sun Dec 13 09:24:08 PST 2020","Sun Dec 13 09:24:28 PST 2020","Sat Dec 19 09:24:28 PST 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","f94d63eb-f590-493e-9e47-5813b8d7cbd6","who for his dog had got the old man's john<br>that he has left us for the gown he true<br>has past to follow, here my way to run<br>and calls upon him, and will let him go","and terror title soft ,<br>dwell banner the eternal love ;<br>serpent shall either roll or manifold<br>with jest or spare ,<br>from its state peace , for envy , and hope !<br>‘ twas those ! stream , before — humbly !<br>my boy ! lie , ! ! soon , nigh","deepspeare","lstm","Which poem is more readable?","readable-poem","Which poem do you like more?","liking-poem","Which poem looks more like a real poem?","real-poem","Which poem is more comprehensible?","comprehensible-poem","Which poem moves you emotionally more?","moved-poem","[{""comprehensible-poem"":{""1"":true,""2"":false},""liking-poem"":{""1"":false,""2"":true},""moved-poem"":{""1"":true,""2"":false},""readable-poem"":{""1"":true,""2"":false},""real-poem"":{""1"":true,""2"":false}}]"
"3PZDSVZ3J5HKVATDDIRB810WOONN4V","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:22 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:22 PST 2020","","","3GFK2QRXX9HV174K9Q6AXWFODG9W51","A25SH3L1UR6Y1Z","Submitted","Sun Dec 13 09:24:02 PST 2020","Sun Dec 13 09:47:31 PST 2020","Sat Dec 19 09:47:31 PST 2020","","","","1409","0% (0/0)","0% (0/0)","0% (0/0)","c3b42314-c7c6-4d0f-b1ac-452b8ce35414","a bee , whose life is no more , <br>and all your tears are lost to me . <br>i think if i could have my best . <br>i 'd rather be a fool to me ;","there is a thing but dear hearts<br>that we were least ?<br>we cannot fight or wait or sigh ,<br>but at the starry weather of didst must be mad ;<br>so sorrow was but and to paint thee yet .<br>we seem , if we woman folks the world steep","ngram","lstm","Which poem do you like more?","liking-poem","Which poem is more intense?","intense-poem","Which poem looks more like a real poem?","real-poem","Which poem has better rhyming?","rhyming-poem","Which poem is more readable?","readable-poem","[{""intense-poem"":{""1"":false,""2"":true},""liking-poem"":{""1"":false,""2"":true},""readable-poem"":{""1"":false,""2"":true},""real-poem"":{""1"":false,""2"":true},""rhyming-poem"":{""1"":true,""2"":false}}]"
"3SU800BH86S4F50K8GAAPZTVSCYUQC","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:36 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:36 PST 2020","","","3RXCAC0YIRPIR3XMSJ9VND3RLIL8GH","A2W45RBC6DN8U0","Submitted","Sun Dec 13 09:26:23 PST 2020","Sun Dec 13 09:35:18 PST 2020","Sat Dec 19 09:35:18 PST 2020","","","","535","100% (2/2)","100% (2/2)","0% (0/0)","3e3854d9-e942-43e3-8250-a36a8bffb52f","and dost thou prate of all that man shall do ?<br>canst thou , who hast but plagues , presume to be<br>glad in his gladness that comes after thee ?<br>will his strength slay thy worm in hell ? go to :<br>cover thy countenance , and watch , and fear .","so busy doing something very clever ! <br>i know their social thoughts become obscure. <br>with such a sympathetic character, <br>who needs another name to reassure. <br><br>they follow me around without explaining, <br>not asking any questions after teasing ! <br>but there is nothing wrong or even faking ! <br>what happens when the truth remains misleading.","gutenberg","hafez","Which poem is more coherent?","coherent-poem","Which poem is more readable?","readable-poem","Which poem is more melodious?","melodious-poem","Which poem do you like more?","liking-poem","Which poem is more comprehensible?","comprehensible-poem","[{""coherent-poem"":{""1"":false,""2"":true},""comprehensible-poem"":{""1"":false,""2"":true},""liking-poem"":{""1"":true,""2"":false},""melodious-poem"":{""1"":false,""2"":true},""readable-poem"":{""1"":true,""2"":false}}]"
"3E24UO25QZQGSIX3XLK3KOKFAPY6OE","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:12 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:12 PST 2020","","","3H7Z272LX77JJNA4PR8MMR3P69CLPP","A1TP444NFUIY3T","Submitted","Sun Dec 13 09:35:19 PST 2020","Sun Dec 13 09:38:01 PST 2020","Sat Dec 19 09:38:01 PST 2020","","","","162","100% (5/5)","100% (5/5)","0% (0/0)","48f6b813-b149-4e3a-8d09-deb9ad41b1e1","he toiled ! and we , we under such a leader ,<br>forgot all other creeds , but that he taught ,<br>and proud of our clear answer to his summons ,<br>forgot all other fights but that he fought !<br>why did he leave us ?","not this!— what is thy witness for my fame<br>i think of all the merits as i see<br>it may be ever in it— and to be<br>with ages, in the desert, and a name","gutenberg","deepspeare","Which poem do you like more?","liking-poem","Which poem is more readable?","readable-poem","Which poem moves you emotionally more?","moved-poem","Which poem is more comprehensible?","comprehensible-poem","Which poem has better rhyming?","rhyming-poem","[{""comprehensible-poem"":{""1"":true,""2"":false},""liking-poem"":{""1"":true,""2"":false},""moved-poem"":{""1"":false,""2"":true},""readable-poem"":{""1"":false,""2"":true},""rhyming-poem"":{""1"":true,""2"":false}}]"
"338431Z1FLF9E1VNP9N1VJBB6CCROX","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:16 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:16 PST 2020","","","3H0W84IWBK2QPUGRLXP7ERDKYUTREU","A1KY4RA0N59YXB","Submitted","Sun Dec 13 09:24:03 PST 2020","Sun Dec 13 09:25:15 PST 2020","Sat Dec 19 09:25:15 PST 2020","","","","72","0% (0/0)","0% (0/0)","0% (0/0)","66c90d11-019c-4e55-997d-5e33a8a07052","a smoky rock had hung so sternly low<br>and silent, on this towering vale below<br>the forest in track on the natal shore<br>his accents fell, an angel was before","if , should record certainly , the loveliest soul<br>all sweet in god 's best phantom ;<br>memories and woe , as hate<br>wild despair had fix ;<br>in hate of flitting turns ,<br>thrill to the wild with your","deepspeare","lstm","Which poem looks more like a real poem?","real-poem","Which poem has better rhyming?","rhyming-poem","Which poem do you like more?","liking-poem","Which poem moves you emotionally more?","moved-poem","Which poem is more melodious?","melodious-poem","[{""liking-poem"":{""1"":false,""2"":true},""melodious-poem"":{""1"":false,""2"":true},""moved-poem"":{""1"":false,""2"":true},""real-poem"":{""1"":true,""2"":false},""rhyming-poem"":{""1"":false,""2"":true}}]"
"3ULIZ0H1VA5ZDMQOM0CNGMT7LJE51B","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:36 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:36 PST 2020","","","3B837J3LDOWRZDL9MS9C38HZZL3RSW","A3M3VOCB8C2YK4","Submitted","Sun Dec 13 09:26:43 PST 2020","Sun Dec 13 09:27:09 PST 2020","Sat Dec 19 09:27:09 PST 2020","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","2bf8a830-3d28-4330-accf-9b82255bad72","and caverns frozen on the sparkling air <br>leaving all the cells of waves and deep <br>true three ! and rise again , now and i hear <br>floor 'd with shrill jewel , hero 's hair , obscene","‘ selfish father of men !<br>cruel , jealous , selfish fear !<br>can delight ,<br>chained in night ,<br>the virgins of youth and morning bear .","jhamtani","gutenberg","Which poem is more comprehensible?","comprehensible-poem","Which poem is more intense?","intense-poem","Which poem is more melodious?","melodious-poem","Which poem is more grammatical?","grammatical-poem","Which poem has better rhyming?","rhyming-poem","[{""comprehensible-poem"":{""1"":true,""2"":false},""grammatical-poem"":{""1"":true,""2"":false},""intense-poem"":{""1"":true,""2"":false},""melodious-poem"":{""1"":false,""2"":true},""rhyming-poem"":{""1"":true,""2"":false}}]"
"391JB9X4ZY8ZRUXGM9ZR230SGK3MKK","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:14 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:14 PST 2020","","","3PJUZCGDJ6G3CTAEED3LVWH4H5V98W","A2H90QIP05I3LU","Submitted","Sun Dec 13 09:35:37 PST 2020","Sun Dec 13 09:36:17 PST 2020","Sat Dec 19 09:36:17 PST 2020","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","ac76b21d-3f08-4eae-a183-675769c23240","their tender neon stars are burning bright. <br>she sits and though it only catches thunder, <br>or when his love is nearly outta sight ! <br>her hair has never gotten any rougher. <br><br>no other woman needs another flare, <br>that bothers me so you can hardly bide ! <br>the very pretty little crimson glare ! <br>extremely easily identified.","in rigorous hours , when down the iron lane<br>the redbreast looks in vain<br>for hips and haws ,<br>lo , shining flowers upon my window-pane<br>the silver pencil of the winter draws .","hafez","gutenberg","Which poem moves you emotionally more?","moved-poem","Which poem is more intense?","intense-poem","Which poem looks more like a real poem?","real-poem","Which poem is more readable?","readable-poem","Which poem do you like more?","liking-poem","[{""intense-poem"":{""1"":false,""2"":true},""liking-poem"":{""1"":false,""2"":true},""moved-poem"":{""1"":true,""2"":false},""readable-poem"":{""1"":false,""2"":true},""real-poem"":{""1"":false,""2"":true}}]"
"3DWNFENNE3VOCK2SYKZJFUJFF4IJ4N","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:12 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:12 PST 2020","","","3EKVH9QMEY44T4L6ACZM71NRMQXD2T","A1CKPHJ229URZM","Submitted","Sun Dec 13 10:26:19 PST 2020","Sun Dec 13 10:27:43 PST 2020","Sat Dec 19 10:27:43 PST 2020","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","c26c21a7-634c-4e4c-89f2-a6efdda51d53","ready to clasp me; and to pass away<br>meekly toward them, till they bow him round<br>still bright, they greet me with the light of day<br>and tremble on them all upon the ground","why did we never sing it ,<br>why never so incline<br>on sundays or on weekdays ,<br>even when soft wafts would wing it<br>from your far floor to mine ?","deepspeare","gutenberg","Which poem is more comprehensible?","comprehensible-poem","Which poem is more melodious?","melodious-poem","Which poem is more coherent?","coherent-poem","Which poem do you like more?","liking-poem","Which poem looks more like a real poem?","real-poem","[{""coherent-poem"":{""1"":true,""2"":false},""comprehensible-poem"":{""1"":true,""2"":false},""liking-poem"":{""1"":true,""2"":false},""melodious-poem"":{""1"":true,""2"":false},""real-poem"":{""1"":true,""2"":false}}]"
"3511RHPADVE18GSQCH79327HB77RLG","3V76OXST9RHJWOEPK9E4MX3PKKK05D","What is your preferred poem in each category?","What is your preferred poem in each category?","meaning, preference, text, emotional, poetry","$0.02","Sun Dec 13 09:23:14 PST 2020","1","BatchId:4278643;OriginalHitTemplateId:928390905;","3600","518400","Sun Dec 20 09:23:14 PST 2020","","","3CTOC39K37QOIRI4QK2S6QZC2QYJ7B","A260BR74L5Y9I1","Submitted","Sun Dec 13 09:30:00 PST 2020","Sun Dec 13 09:30:20 PST 2020","Sat Dec 19 09:30:20 PST 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","bc6dc0e6-c7fb-4585-a687-320bcaf7deb4","who for his dog had got the old man's john<br>that he has left us for the gown he true<br>has past to follow, here my way to run<br>and calls upon him, and will let him go","the castle of our desire vultures we must be proud <br>we saw once at the inn of time our joyous thought <br>we transformed it to an hour of shame <br>and tired men mock it, with the victor's right <br>we found it in the tables, not working wrong","deepspeare","gpt2","Which poem has better rhyming?","rhyming-poem","Which poem looks more like a real poem?","real-poem","Which poem do you like more?","liking-poem","Which poem is more comprehensible?","comprehensible-poem","Which poem moves you emotionally more?","moved-poem","[{""comprehensible-poem"":{""1"":false,""2"":true},""liking-poem"":{""1"":true,""2"":false},""moved-poem"":{""1"":true,""2"":false},""real-poem"":{""1"":false,""2"":true},""rhyming-poem"":{""1"":true,""2"":false}}]"
